0.61087,54.3,3.9884e-16,-14.353,5.2926e-15,-7.3031,6.9954e-15,3.3079
0.62832,53.547,1.7011e-15,-14.404,-2.5338e-15,-7.3913,-3.6367e-15,3.3079
0.64577,52.792,2.9574e-16,-14.432,8.7903e-15,-7.4706,1.1697e-14,3.3079
0.66323,52.037,9.3985e-16,-14.437,-7.0504e-16,-7.5408,-1.424e-15,3.3079
0.68068,51.281,3.2892e-16,-14.42,2.4533e-15,-7.6019,2.2608e-15,3.3006
0.69813,50.527,4.3699e-16,-14.38,-5.1816e-15,-7.6537,-6.5192e-15,3.3079
0.71558,49.775,2.8619e-16,-14.319,-3.064e-16,-7.696,-4.5315e-16,3.3079
0.73304,49.028,5.5656e-16,-14.237,-3.105e-16,-7.7291,-2.1944e-16,3.3079
0.75049,48.285,1.026e-15,-14.134,-5.5801e-16,-7.7528,-1.0368e-15,3.3079
0.76794,47.548,5.9876e-16,-14.011,4.3652e-15,-7.767,4.3603e-15,3.2929
0.7854,46.818,-2.0449e-17,-13.868,4.358e-15,-7.7717,4.1426e-15,3.2929
0.80285,46.096,7.0141e-17,-13.706,1.9802e-15,-7.7669,1.7596e-15,3.2929
0.8203,45.383,8.0224e-16,-13.526,3.8182e-16,-7.7528,-2.2454e-17,3.2929
0.83776,44.68,9.3531e-16,-13.329,-5.4531e-15,-7.7292,-5.3256e-15,3.2847
0.85521,43.988,4.8561e-16,-13.114,-9.3461e-15,-7.6961,-8.4799e-15,3.2847
0.87266,43.307,-3.8977e-16,-12.884,-4.8667e-15,-7.6536,-4.3504e-15,3.2847
0.89012,42.639,3.3881e-16,-12.638,-6.545e-15,-7.6018,-5.6661e-15,3.2847
0.90757,41.984,9.6467e-17,-12.378,-1.5026e-16,-7.5409,-3.3318e-16,3.2847
0.92502,41.343,-1.0293e-16,-12.105,5.005e-17,-7.4707,-2.9823e-16,3.2847
0.94248,40.716,3.539e-16,-11.818,-1.5598e-15,-7.3914,-1.4015e-15,3.2847
0.95993,40.105,8.1966e-16,-11.52,6.9033e-16,-7.303,5.0489e-16,3.2847
0.97738,39.51,2.8984e-16,-11.211,-3.5812e-15,-7.2058,-2.6502e-15,3.2847
0.99484,38.931,-3.1252e-16,-10.892,-1.0525e-15,-7.0998,-8.9582e-16,3.2765
1.0123,38.37,6.0141e-16,-10.564,2.2237e-15,-6.9852,1.392e-15,3.2765
1.0297,37.825,5.3356e-16,-10.228,-3.7136e-15,-6.862,-2.4439e-15,3.2765
1.0472,37.299,8.4531e-17,-9.8852,-5.1252e-15,-6.7305,-3.3059e-15,3.2685
